"","X1","sex","age","income1","same_city","same_count","seller_sco","dispersao","type","V11","V12","V12.1","income","actual"
"8954",9104,"F",35,0.2,"0","0",0.595959595959596,0.00509844074454773,"1",0.972802024035421,59,5,"0.2","0"
"8955",9105,"M",33,0.2,"1","1",0.757575757575758,0.0097387439934913,"0",1,25,2,"0.2","0"
"8956",9106,"M",64,0.4,"1","1",0.232323232323232,0.0093094517270281,"0",0.919736118746564,70,2,"0.4","0"
"8957",9107,"F",31,0.4,"0","0",0.525252525252525,0.334332837517828,"1",0.962264150943396,30,5,"0.4","0"
"8958",9108,"M",34,0.2,"0","1",0.505050505050505,0.131762560589686,"1",0.949232406140751,31,5,"0.2","1"
"8959",9109,"M",46,0.2,"1","1",0.545454545454545,0.00506388634490424,"0.25",0.979356270810211,2,2,"0.2","0"
"8960",9110,"M",51,0.2,"0","1",0.292929292929293,0.137039796689688,"1",0.949377732929701,7,6,"0.2","0"
"8961",9111,"M",62,0.2,"0","0",0.909090909090909,0.0194290853926436,"1",1,50,5,"0.2","0"
"8962",9112,"F",31,0.2,"1","1",0.333333333333333,0.00983365777504201,"0",0.989998386836587,19,3,"0.2","0"
"8963",9113,"M",39,0.2,"0","1",0.94949494949495,0.000120988527017793,"1",1,12,4,"0.2","0"
"8964",9114,"F",28,0.4,"1","1",0.393939393939394,0.00713629221685959,"0",0.990062111801242,41,2,"0.4","0"
"8965",9115,"M",61,0.2,"0","0",0.0606060606060606,0.0107296894703136,"1",0.885634588563459,51,6,"0.2","0"
"8966",9116,"F",35,0.2,"1","1",0.98989898989899,0.000388065663088127,"0",1,18,2,"0.2","0"
"8967",9117,"F",80,0.2,"0","0",0.313131313131313,0.0129473892123428,"1",0.0154559505409583,20,5,"0.2","0"
"8968",9118,"M",47,0.2,"1","1",0,0.0162419902993975,"0.75",0.985052562417871,26,4,"0.2","0"
"8969",9119,"M",61,0.2,"1","1",0.515151515151515,0.006529859764753,"0.25",0.957218167072182,3,2,"0.2","0"
"8970",9120,"F",28,0.2,"1","1",0.747474747474748,0.00633974488664915,"0",1,65,2,"0.2","0"
"8971",9121,"M",67,0.2,"0","0",0.797979797979798,0.111378840381326,"1",1,21,6,"0.2","0"
"8972",9122,"F",70,0.2,"0","1",0.363636363636364,0.0504364794847055,"1",0.949377732929701,7,6,"0.2","0"
"8973",9123,"F",33,0.4,"1","1",0.191919191919192,0.0117268069748463,"0.75",0.919736118746564,70,3,"0.4","0"
"8974",9124,"F",41,0.2,"0","1",0.202020202020202,0.0824420463514941,"1",0.869925671812464,28,6,"0.2","1"
"8975",9125,"M",31,0.2,"1","1",0.474747474747475,0.00640559646330939,"0",0.989976869699306,5,3,"0.2","0"
"8976",9126,"M",24,0.2,"0","1",0.252525252525253,0.00532875345216325,"1",0,29,4,"0.2","0"
"8977",9127,"M",70,0.2,"0","0",0.303030303030303,0.0768102870848336,"1",0.0154559505409583,20,6,"0.2","1"
"8978",9128,"F",65,0.2,"0","0",0.828282828282828,0.0546035417887441,"1",1,21,6,"0.2","0"
"8979",9129,"M",47,0.2,"1","1",0.97979797979798,0.0111708205579451,"0.5",1,18,2,"0.2","0"
"8980",9130,"M",51,0.2,"0","1",0.464646464646465,0.237858705381028,"1",0.949377732929701,7,6,"0.2","0"
"8981",9131,"F",34,0.2,"1","1",0.737373737373737,0.00739649424500383,"0.25",1,65,2,"0.2","0"
"8982",9132,"M",68,0.2,"0","1",0.0505050505050505,0.0138105695946188,"1",0.869925671812464,28,5,"0.2","0"
"8983",9133,"M",34,0.2,"1","1",0.777777777777778,0.00906338538782275,"0",1,25,2,"0.2","0"
"8984",9134,"F",69,0.2,"1","1",0.121212121212121,0.0102033475067509,"0",0.982855013045099,46,3,"0.2","0"
"8985",9135,"F",59,0.2,"1","1",0.494949494949495,0.0039703506430441,"0.25",0.989976869699306,5,2,"0.2","0"
"8986",9136,"F",34,0.2,"1","1",0.868686868686869,0.00620694255557738,"0.5",1,48,2,"0.2","0"
"8987",9137,"F",53,0.2,"0","1",0.707070707070707,0.00671940240979998,"1",0.949232406140751,31,4,"0.2","0"
"8988",9138,"F",74,0.2,"1","1",0.717171717171717,0.00771517067146421,"0.75",1,45,3,"0.2","0"
"8989",9139,"M",57,0.2,"1","1",0.929292929292929,0.00421705118582296,"0.5",1,8,2,"0.2","0"
"8990",9140,"F",41,0.2,"1","1",0,0.0120551545797737,"0.5",0.985052562417871,26,3,"0.2","0"
"8991",9141,"F",65,0.2,"1","1",0.424242424242424,0.00919724030733817,"0",0.967834460151608,10,3,"0.2","0"
"8992",9142,"F",57,0.2,"1","1",0.696969696969697,0.00970432681890019,"0.75",1,34,3,"0.2","0"
"8993",9143,"F",19,0.2,"1","1",0.545454545454545,0.0180389268021468,"0.5",0.979356270810211,2,2,"0.2","0"
"8994",9144,"F",46,0.2,"1","1",0.767676767676768,0.0125422916269242,"0",1,25,2,"0.2","0"
"8995",9145,"F",63,1,"1","1",0.303030303030303,0.00742049724357368,"0.5",0.989714285714286,47,2,"1","0"
"8996",9146,"F",51,0.2,"1","1",0.97979797979798,0.00805371942886242,"0.5",1,18,2,"0.2","0"
"8997",9147,"F",25,0.2,"0","1",0.242424242424242,0.126638974626263,"1",0,29,5,"0.2","0"
"8998",9148,"F",60,0.2,"0","1",0.111111111111111,0.0886592062979967,"1",0.869925671812464,28,6,"0.2","0"
"8999",9149,"M",34,0.2,"1","1",0.383838383838384,0.00949788951690611,"0.75",0.993975903614458,55,4,"0.2","0"
"9000",9150,"M",33,0.2,"1","1",0.868686868686869,0.00707936320279757,"0.25",1,48,2,"0.2","0"
"9001",9151,"M",54,0.2,"1","1",0.898989898989899,0.00556685211097358,"0.25",1,38,2,"0.2","0"
"9002",9152,"F",30,0.2,"1","1",0.141414141414141,0.0117996488272059,"0.75",0.982855013045099,46,4,"0.2","0"
"9003",9153,"F",62,0.2,"1","1",0.525252525252525,0.00281327930179689,"0.5",0.979356270810211,2,2,"0.2","0"
"9004",9154,"F",61,0.2,"0","1",0.101010101010101,0.0968138587716422,"1",0.869925671812464,28,6,"0.2","1"
"9005",9155,"M",28,0.2,"1","1",0.0505050505050505,0.0124784727885119,"0.75",0.925706010137581,40,4,"0.2","0"
"9006",9156,"M",63,0.2,"1","1",0.707070707070707,0.00299271319987388,"0.5",1,22,2,"0.2","0"
"9007",9157,"F",64,0.2,"1","1",0.313131313131313,0.011509283548705,"0.25",0.969899062725306,23,3,"0.2","0"
"9008",9158,"M",77,0.2,"1","1",0.797979797979798,0.00747766992825428,"0",1,4,2,"0.2","0"
"9009",9159,"F",63,0.2,"0","0",0.525252525252525,0.121343313015534,"1",0.937196503722888,16,6,"0.2","0"
"9010",9160,"M",66,0.2,"1","1",0.0202020202020202,0.00232315309272878,"0.25",0.985052562417871,26,3,"0.2","0"
"9011",9161,"F",66,0.2,"1","1",0.353535353535354,0.0146699546570649,"0.5",0.97212138812255,9,3,"0.2","0"
"9012",9162,"F",30,0.2,"1","1",0.767676767676768,0.0227095729915406,"0.5",1,25,2,"0.2","0"
"9013",9163,"F",29,0.2,"1","1",0.0707070707070707,0.00860664468784811,"0.5",0.963785796840889,42,3,"0.2","0"
"9014",9164,"M",22,0.2,"1","1",0.555555555555556,0.00967702272115164,"0.5",0.979356270810211,2,2,"0.2","0"
"9015",9165,"F",24,0.2,"1","1",0.555555555555556,0.00573598776620134,"0.25",0.979356270810211,2,2,"0.2","0"
"9016",9166,"M",44,0.2,"1","1",0.97979797979798,0.0103817755351735,"0",1,18,2,"0.2","0"
"9017",9167,"M",24,0.4,"1","1",0.636363636363636,0.00801989120509013,"0.5",0.994578313253012,37,1,"0.4","0"
"9018",9168,"M",33,0.2,"1","1",0.373737373737374,0.00866674695522135,"0.5",0.993975903614458,55,3,"0.2","0"
"9019",9169,"M",24,0.2,"1","1",0.868686868686869,0.00916262948680471,"0.5",1,48,2,"0.2","0"
"9020",9170,"M",75,0.4,"0","1",0.303030303030303,0.0632989293696391,"1",0.949377732929701,7,5,"0.4","0"
"9021",9171,"M",51,0.2,"1","1",0.95959595959596,0.0125576083570562,"0.75",1,67,3,"0.2","0"
"9022",9172,"F",52,0.2,"1","1",0.818181818181818,0.00516577799786762,"0.5",1,33,2,"0.2","0"
"9023",9173,"F",34,0.2,"1","1",0.363636363636364,0.00673066817763818,"0",0.97212138812255,9,3,"0.2","0"
"9024",9174,"F",80,0.2,"0","0",0.929292929292929,0.00448280014925242,"1",1,50,5,"0.2","0"
"9025",9175,"F",69,0.2,"1","1",0.656565656565657,0.0115213584132015,"0.75",0.995424388011897,62,3,"0.2","0"
"9026",9176,"F",70,0.2,"0","0",0.202020202020202,0.152080242632197,"1",0.87270942408377,60,7,"0.2","1"
"9027",9177,"M",50,0.2,"1","1",0.94949494949495,0.00270571380388817,"0",1,8,2,"0.2","0"
"9028",9178,"F",20,0.2,"1","1",0.676767676767677,0.0111720963054711,"0.75",1,34,3,"0.2","0"
"9029",9179,"F",52,0.2,"0","0",0.686868686868687,0.287515952523822,"1",0.962264150943396,30,6,"0.2","0"
"9030",9180,"M",56,0.2,"1","1",0.676767676767677,0.011503149404821,"0.75",1,34,3,"0.2","0"
"9031",9181,"F",44,0.2,"1","1",0.0404040404040404,0.0101941435429511,"0",0.985052562417871,26,3,"0.2","0"
"9032",9182,"F",29,0.2,"0","0",1,0.0966065499393887,"1",1,50,6,"0.2","0"
"9033",9183,"M",62,0.2,"0","0",0.202020202020202,0.00125218510302897,"0.75",0.87270942408377,60,6,"0.2","1"
"9034",9184,"M",75,0.2,"0","0",0.484848484848485,0.153156456640747,"1",0.937196503722888,16,7,"0.2","0"
"9035",9185,"F",54,0.2,"0","0",0.98989898989899,0.0149487240091696,"1",1,50,5,"0.2","0"
"9036",9186,"M",47,0.2,"1","1",0.919191919191919,0.00887622908338603,"0.75",1,38,3,"0.2","0"
"9037",9187,"M",57,0.2,"0","0",0.202020202020202,0.0433256227382674,"0.75",0.87270942408377,60,7,"0.2","1"
"9038",9189,"F",74,0.2,"1","1",0.606060606060606,0.0103629487259188,"0.75",0.983249279538905,14,3,"0.2","0"
"9039",9190,"F",53,0.2,"1","1",0.585858585858586,0.00686658864387601,"0.25",0.964222873900293,35,2,"0.2","0"
"9040",9192,"M",48,0.6,"0","1",0.242424242424242,0.00690342241199817,"1",0,29,3,"0.6","0"
"9041",9193,"F",47,0.2,"0","0",0.737373737373737,0.229137405271637,"1",1,15,6,"0.2","0"
"9042",9194,"M",75,0.2,"1","1",0.393939393939394,0.00804985774109915,"0.25",0.993975903614458,55,3,"0.2","0"
"9043",9195,"M",61,0.2,"1","1",0.191919191919192,0.00606735841597506,"0.5",0.904969485614647,74,3,"0.2","0"
"9044",9196,"F",75,0.2,"0","0",0.474747474747475,0.114351407355717,"1",0.937196503722888,16,7,"0.2","0"
"9045",9197,"M",41,0.2,"1","1",0.929292929292929,0.00835849056780082,"0.75",1,64,3,"0.2","0"
"9046",9198,"F",61,0.2,"1","1",0.0404040404040404,0.0113354471866634,"0",0.985052562417871,26,3,"0.2","0"
"9047",9199,"M",29,0.4,"0","1",0.787878787878788,0.154338166243531,"1",1,12,4,"0.4","0"
"9048",9200,"M",22,0.2,"1","1",0.565656565656566,0.012191762019251,"0.75",0.995238095238095,72,3,"0.2","0"
"9049",9201,"F",39,0.2,"1","1",0.858585858585859,0.00964739485088249,"0.75",1,48,3,"0.2","0"
"9050",9202,"M",36,0.4,"1","1",0.707070707070707,0.00438156456835904,"0.5",0.994578313253012,37,1,"0.4","0"
"9051",9203,"F",40,0.2,"0","0",0.909090909090909,0.151653028070995,"1",1,15,6,"0.2","0"
"9052",9204,"F",80,0.2,"1","1",0.98989898989899,0.0297142281979419,"0.25",1,18,2,"0.2","0"
"9053",9205,"F",35,0.2,"1","1",0.111111111111111,0.00595376057966484,"0.25",0.963785796840889,42,3,"0.2","0"
"9054",9206,"F",72,0.2,"0","0",0.535353535353535,0.0809867157050252,"1",0.937196503722888,16,6,"0.2","0"
"9055",9207,"M",78,0.2,"1","1",0.868686868686869,0.0115320520994295,"0",1,48,2,"0.2","0"
"9056",9208,"F",56,0.4,"1","1",0.585858585858586,0.00927997412094204,"0",0.994578313253012,37,1,"0.4","0"
"9057",9209,"F",50,0.2,"1","1",0.97979797979798,0.00989643550688698,"0",1,18,2,"0.2","0"
"9058",9210,"M",48,0.2,"1","1",0.515151515151515,0.0118642119973181,"0.75",0.957218167072182,3,3,"0.2","0"
"9059",9211,"M",35,0.2,"1","1",0.626262626262626,0.0385430974275833,"0.25",0.995424388011897,62,3,"0.2","0"
"9060",9212,"F",59,0.2,"1","1",0.202020202020202,0.154527724748767,"1",0.00556792873051225,43,4,"0.2","1"
"9061",9213,"M",24,0.2,"1","1",0.414141414141414,0.00762522172396711,"0.25",0.967834460151608,10,3,"0.2","0"
"9062",9214,"F",34,0.2,"1","1",0.303030303030303,0.0125340915685023,"0.75",0.969899062725306,23,4,"0.2","0"
"9063",9215,"F",26,0.2,"0","1",0.97979797979798,0.106842421934697,"1",1,12,5,"0.2","0"
"9064",9216,"F",59,0.2,"1","1",0.0202020202020202,0.0114895065152431,"0.25",0.985052562417871,26,3,"0.2","0"
"9065",9217,"F",32,0.4,"1","1",0.505050505050505,0.0039841995633634,"0.5",0.957218167072182,3,1,"0.4","1"
"9066",9218,"F",53,0.2,"1","1",0.575757575757576,0.0099294878932783,"0.25",0.964222873900293,35,2,"0.2","0"
"9067",9219,"M",35,0.2,"0","0",0.494949494949495,0.175073451424192,"1",0.937196503722888,16,6,"0.2","0"
"9068",9220,"M",75,0.2,"0","0",0.303030303030303,0.00260336760514719,"1",0.0154559505409583,20,5,"0.2","0"
"9069",9221,"F",32,0.2,"1","1",0.353535353535354,0.00940329399830972,"0.25",0.97212138812255,9,3,"0.2","0"
"9070",9222,"F",45,0.2,"1","1",0.474747474747475,0.00642538600153228,"0",0.989976869699306,5,3,"0.2","0"
"9071",9223,"M",25,0.2,"1","1",0.383838383838384,0.00977733517910206,"0",0.993975903614458,55,3,"0.2","0"
"9072",9224,"F",44,0.2,"1","1",0.303030303030303,0.0116201802236249,"0",0.969899062725306,23,3,"0.2","0"
"9073",9225,"M",70,0.2,"1","1",0.535353535353535,0.00933404410119396,"0.25",0.979356270810211,2,2,"0.2","0"
"9074",9226,"F",43,0.2,"1","1",0.808080808080808,0.0106688330528637,"0.75",1,33,3,"0.2","0"
"9075",9227,"F",44,0.2,"1","1",0.444444444444444,0.0224349836696219,"0.75",0.986548737792519,71,4,"0.2","0"
"9076",9228,"F",29,0.2,"0","1",0.434343434343434,0.414195369669798,"1",0.947336923997606,24,6,"0.2","0"
"9077",9229,"M",78,0.2,"1","1",0.646464646464647,0.0114477312598269,"0",0.995424388011897,62,2,"0.2","0"
"9078",9230,"F",72,0.2,"1","1",0.777777777777778,0.0109844841246071,"0.25",1,25,2,"0.2","0"
"9079",9231,"M",73,0.2,"1","1",0.565656565656566,0.00949980190118977,"0.25",0.995238095238095,72,2,"0.2","0"
"9080",9232,"M",38,0.2,"1","1",0.585858585858586,0.0105495229275038,"0.25",0.964222873900293,35,2,"0.2","0"
"9081",9233,"F",45,0.2,"0","0",0.0606060606060606,0.200897646218206,"1",0.885634588563459,51,7,"0.2","0"
"9082",9234,"M",67,0.2,"1","1",0.96969696969697,0.00833403738880308,"0",1,67,2,"0.2","0"
"9083",9235,"M",46,0.2,"1","1",0.0404040404040404,0.00657050844220018,"0",0.985052562417871,26,3,"0.2","0"
"9084",9236,"M",34,0.2,"0","1",0.242424242424242,0.242071611904819,"1",0.947336923997606,24,6,"0.2","0"
"9085",9237,"F",62,0.2,"1","1",0.0707070707070707,0.00872374484669648,"0",0.963785796840889,42,3,"0.2","0"
"9086",9238,"F",50,0.2,"0","0",0.0707070707070707,0.199533022984396,"1",0.885634588563459,51,7,"0.2","0"
"9087",9239,"F",62,0.2,"1","1",0.0404040404040404,0.00704280304760069,"0",0.985052562417871,26,3,"0.2","0"
"9088",9240,"F",71,0.2,"0","0",0.393939393939394,0.0433811305549369,"1",0.909515859766277,52,7,"0.2","0"
"9089",9241,"M",32,0.2,"1","1",0.282828282828283,0.00292087117907201,"0.5",0.992853112657514,13,3,"0.2","0"
"9090",9242,"M",54,0.2,"1","1",0.909090909090909,0.0104503989636593,"0.75",1,38,3,"0.2","0"
"9091",9243,"F",62,0.4,"1","1",0.484848484848485,0.0106221892685391,"0.75",0.957218167072182,3,3,"0.4","0"
"9092",9244,"M",36,0.2,"1","1",0.151515151515152,0.00399831882727996,"0.5",0.982855013045099,46,3,"0.2","0"
"9093",9245,"M",64,0.2,"1","1",0.191919191919192,0.00124598178226146,"0.25",0.904969485614647,74,3,"0.2","0"
"9094",9246,"M",26,0.2,"1","1",0.101010101010101,0.0120360378209388,"0.25",0.963785796840889,42,3,"0.2","1"
"9095",9247,"M",35,0.2,"1","1",0.191919191919192,0.00928047013352945,"0.25",0.904969485614647,74,3,"0.2","0"
"9096",9248,"M",72,0.2,"1","1",0.595959595959596,0.0117883516977135,"0",0.964222873900293,35,2,"0.2","0"
"9097",9249,"F",33,1,"1","1",0.282828282828283,0.00757910329152793,"0.5",0.989714285714286,47,2,"1","0"
"9098",9250,"F",74,0.2,"0","1",0.0404040404040404,0.0467100428529784,"1",0.869925671812464,28,6,"0.2","0"
"9099",9251,"M",44,0.2,"1","1",0.323232323232323,0.0102653280726857,"0.5",0.989998386836587,19,3,"0.2","0"
"9100",9252,"F",23,0.2,"1","1",0.97979797979798,0.00545775879789575,"0.75",1,18,3,"0.2","0"
"9101",9253,"F",66,0.2,"1","1",0.929292929292929,0.00589026181294589,"0.5",1,8,2,"0.2","0"
"9102",9254,"M",23,0.2,"1","1",0.343434343434343,0.00524546983933938,"0.5",0.97212138812255,9,3,"0.2","0"
"9103",9255,"M",36,0.2,"1","1",0.202020202020202,0.0225408544191435,"1",0.974744760881247,17,4,"0.2","1"
"9104",9256,"M",38,0.2,"0","1",0.898989898989899,0.00597850999933604,"1",1,12,4,"0.2","0"
"9105",9257,"F",68,0.2,"1","1",0.111111111111111,0.0113092597410944,"0",0.963785796840889,42,3,"0.2","0"
"9106",9258,"M",67,0.2,"0","0",0.525252525252525,0.0127429498676762,"1",0.937196503722888,16,5,"0.2","0"
"9107",9259,"M",33,0.2,"1","1",0.727272727272727,0.00650951627442905,"0",1,65,2,"0.2","0"
"9108",9260,"M",58,0.2,"0","0",0.0808080808080808,0.0635753714612652,"1",0.885634588563459,51,7,"0.2","0"
"9109",9261,"M",19,0.2,"1","1",0.838383838383838,0.00370139625406412,"0.5",1,54,2,"0.2","0"
"9110",9262,"M",40,0.2,"1","1",0.888888888888889,0.0106357819840489,"0",1,38,2,"0.2","0"
"9111",9263,"M",45,0.2,"0","1",0.96969696969697,0.191577297425991,"1",1,12,5,"0.2","0"
"9112",9264,"M",26,0.2,"0","0",0.0202020202020202,0.00614498087682655,"1",0.885634588563459,51,6,"0.2","0"
"9113",9265,"M",50,1,"0","1",0.252525252525253,0.0141259695164389,"1",0,29,3,"1","0"
"9114",9266,"F",58,0.2,"1","1",0.171717171717172,0.0122939887467825,"0.5",0.982855013045099,46,3,"0.2","0"
"9115",9267,"M",70,0.6,"1","1",0.464646464646465,0.00636693406963651,"0.25",0.990062111801242,41,2,"0.6","0"
"9116",9268,"M",36,0.2,"0","1",0.94949494949495,0.304720681355665,"1",1,12,5,"0.2","0"
"9117",9269,"M",32,0.2,"1","1",0.696969696969697,0.00281871034292005,"0.5",1,34,2,"0.2","0"
"9118",9270,"F",62,0.2,"1","1",0.707070707070707,0.00730180310303167,"0.75",1,22,3,"0.2","0"
"9119",9271,"F",79,0.2,"0","0",0.939393939393939,0.364169254952457,"1",1,15,6,"0.2","0"
"9120",9272,"F",28,0.2,"0","0",0.606060606060606,0.00352792791322017,"1",0.972802024035421,59,5,"0.2","0"
"9121",9273,"F",53,0.2,"1","1",0.737373737373737,0.0115118470733501,"0.25",1,65,2,"0.2","0"
"9122",9274,"F",67,0.2,"0","1",0.404040404040404,0.0131913090220641,"1",0.949377732929701,7,5,"0.2","0"
"9123",9275,"F",54,0.2,"1","1",0.0404040404040404,0.010458009453104,"0",0.985052562417871,26,3,"0.2","0"
"9124",9276,"M",80,0.2,"0","0",0.747474747474748,0.00995181053006358,"1",1,21,5,"0.2","0"
"9125",9277,"M",30,0.2,"1","1",0.494949494949495,0.00275133714985483,"0.75",0.989976869699306,5,3,"0.2","0"
"9126",9278,"M",21,0.2,"1","1",0.676767676767677,0.00437557180152737,"0",1,34,2,"0.2","0"
"9127",9279,"F",73,0.4,"1","1",0.202020202020202,0.00598398343292043,"0.5",0.919736118746564,70,2,"0.4","0"
"9128",9280,"M",64,0.2,"1","1",0.181818181818182,0.0148276961049904,"0.5",0.904969485614647,74,3,"0.2","0"
"9129",9281,"F",54,0.2,"1","1",0.0909090909090909,0.0129849202969328,"0",0.963785796840889,42,3,"0.2","0"
"9130",9282,"F",37,1,"1","1",0.303030303030303,0.00820701863918166,"0.75",0.989714285714286,47,3,"1","1"
"9131",9283,"M",57,0.2,"1","1",0.0101010101010101,0.00824024286215491,"0.25",0.985052562417871,26,3,"0.2","0"
"9132",9284,"F",34,0.2,"0","0",0.484848484848485,0.125146622452268,"1",0.937196503722888,16,7,"0.2","0"
"9133",9285,"M",51,0.4,"1","1",0.151515151515152,0.0087292168195653,"0",0.919736118746564,70,2,"0.4","0"
"9134",9286,"F",53,0.2,"1","1",0.333333333333333,0.00789992465937427,"0.5",0.989998386836587,19,3,"0.2","0"
"9135",9287,"F",61,0.2,"0","0",0.454545454545455,0.0786081810026039,"1",0.937196503722888,16,7,"0.2","0"
"9136",9288,"M",34,0.2,"0","0",0.535353535353535,0.0861313052526353,"1",0.937196503722888,16,6,"0.2","0"
"9137",9289,"M",47,0.2,"1","1",0.151515151515152,0.0115103527445706,"0",0.982855013045099,46,3,"0.2","0"
"9138",9290,"F",69,0.2,"1","1",0.414141414141414,0.00428327235198516,"0.5",0.967834460151608,10,3,"0.2","0"
"9139",9291,"F",48,0.2,"1","1",0.242424242424242,0.00734846432002038,"0.25",0.964021615472127,6,3,"0.2","0"
"9140",9292,"M",41,0.2,"1","1",0.555555555555556,0.00661731892288828,"0.5",0.979356270810211,2,2,"0.2","0"
"9141",9293,"F",40,0.2,"1","1",0.626262626262626,0.00651930081376783,"0.75",0.995850622406639,61,3,"0.2","0"
"9142",9294,"M",60,0.4,"1","1",0.414141414141414,0.0120626309976168,"0.75",0.990062111801242,41,3,"0.4","0"
"9143",9295,"M",65,0.2,"1","1",0.272727272727273,0.00233111857642585,"0",0.992853112657514,13,3,"0.2","0"
"9144",9296,"F",32,0.2,"1","1",0.444444444444444,0.0108636497976678,"0.75",0.986548737792519,71,4,"0.2","0"
"9145",9297,"F",57,0.2,"1","1",0.727272727272727,0.0032034496209953,"0.75",1,65,3,"0.2","0"
"9146",9298,"M",74,0.2,"1","1",0.0707070707070707,0.0123264073982194,"0.75",0.963785796840889,42,4,"0.2","0"
"9147",9299,"F",57,0.2,"1","1",0.747474747474748,0.00541128477866883,"0.5",1,65,2,"0.2","0"
"9148",9300,"M",22,0.2,"1","1",0.585858585858586,0.00944948614461482,"0",0.964222873900293,35,2,"0.2","0"
"9149",9301,"M",62,0.2,"1","1",0.888888888888889,0.00740923319338937,"0.75",1,38,3,"0.2","0"
"9150",9302,"M",72,0.2,"1","1",0.0808080808080808,0.0234165691318434,"0.5",0.963785796840889,42,3,"0.2","0"
"9151",9303,"F",48,0.2,"1","1",0.464646464646465,0.00980829936498111,"0.75",0.989976869699306,5,4,"0.2","0"
"9152",9304,"F",70,0.2,"0","0",0.151515151515152,0.0884867855081429,"1",0.87270942408377,60,7,"0.2","0"
"9153",9305,"M",64,0.2,"0","1",0.111111111111111,0.134055136741643,"1",0.869925671812464,28,6,"0.2","0"
"9154",9306,"F",44,0.2,"1","1",0.767676767676768,0.000998756379567777,"0",1,25,2,"0.2","0"
"9155",9307,"M",76,0.2,"1","1",0.212121212121212,0.0117766335148612,"0",0.964021615472127,6,3,"0.2","0"
"9156",9308,"F",65,0.2,"1","1",0.868686868686869,0.00286259523466197,"0.5",1,48,2,"0.2","0"
"9157",9309,"M",35,1,"0","0",0.0707070707070707,0.029305886176628,"1",0.893203883495146,27,5,"1","0"
"9158",9310,"F",46,0.2,"1","1",0.858585858585859,0.00447638652475274,"0.5",1,48,2,"0.2","0"
"9159",9311,"M",42,0.2,"1","1",0.95959595959596,0.00571398786366344,"0.5",1,67,2,"0.2","0"
"9160",9312,"F",62,0.2,"1","1",0.888888888888889,0.010681664425826,"0",1,38,2,"0.2","0"
"9161",9313,"F",55,0.2,"1","1",0.555555555555556,0.0155037871828569,"0.5",0.979356270810211,2,2,"0.2","0"
"9162",9314,"M",49,0.2,"1","1",0.202020202020202,0.0171183195032786,"0.5",0.974744760881247,17,3,"0.2","0"
"9163",9315,"F",62,0.2,"1","1",0.777777777777778,0.0082464796161764,"0",1,25,2,"0.2","0"
"9164",9316,"M",25,0.2,"1","1",0.505050505050505,0.0104571278009773,"0.25",0.957218167072182,3,2,"0.2","0"
"9165",9317,"F",21,0.2,"1","1",0.626262626262626,0.00784611624279703,"0.75",0.995850622406639,61,3,"0.2","0"
"9166",9318,"M",38,0.2,"0","1",0.141414141414141,0.00322059801606567,"1",0.869925671812464,28,5,"0.2","0"
"9167",9319,"M",22,0.2,"1","1",0.666666666666667,0.00830582200994177,"0.75",1,34,3,"0.2","0"
"9168",9320,"M",69,0.2,"1","1",0.505050505050505,0.00360673689040308,"0.5",0.957218167072182,3,2,"0.2","0"
